,title,year,genre,mix,bpm,artist
205,Netflix,2013,Urban,—,62,2 Chainz ft. Fergie
206,Dead Man Walking,2020,Hip-Hop,PO Quick Edit,75,2 Chainz ft. Future
207,Dead Man Walking,2020,Hip-Hop,PO Clean Edit,75,2 Chainz ft. Future
208,Dead Man Walking,2020,Hip-Hop,PO Intro Edit,75,2 Chainz ft. Future
209,Dead Man Walking,2020,Hip-Hop,PO Quick Edit,75,2 Chainz ft. Future
210,Dead Man Walking,2020,Hip-Hop,PO Clean Edit,75,2 Chainz ft. Future
211,Dead Man Walking,2020,Hip-Hop,PO Intro Edit,75,2 Chainz ft. Future
212,Birthday Song,2012,—,(Explicit),70,2 Chainz ft. Kanye West
213,Birthday Song,2012,Urban,—,70,2 Chainz ft. Kanye West
214,Birthday Song,2012,Urban,CLEAN VERSION,70,2 Chainz ft. Kanye West
215,Bentley Truck,2016,Hip-Hop,Explicit,64,2 Chainz ft. Lil Wayne
216,Bounce,2016,Urban,—,80,2 Chainz ft. Lil Wayne
217,Gotta Lotta,2016,Hip-Hop,Clean,82,2 Chainz ft. Lil Wayne
218,Gotta Lotta,2016,Hip-Hop,Explicit,82,2 Chainz ft. Lil Wayne
219,Blue Cheese,2017,Urban,Explicit,65,2 Chainz ft. Migos
220,I Luv Dem Strippers,2012,—,(Explicit),69,2 Chainz ft. Nicki Minaj
221,I Luv Dem Strippers,2012,Urban,—,69,2 Chainz ft. Nicki Minaj
222,I Luv Dem Strippers,2012,—, Clean Edit*,69,2 Chainz ft. Nicki Minaj
223,Feds Watching,2013,Urban,Radio Edit,70,2 Chainz ft. Pharrell
224,Feds Watching,2013,Urban, Quick Edit,70,2 Chainz ft. Pharrell
225,Feds Watching,2013,Dance, Quick Edit*,70,2 Chainz ft. Pharrell
226,Feds Watching,2013,Urban,—,70,2 Chainz ft. Pharrell
227,Feds Watching,2013,Urban,Explicit,70,2 Chainz ft. Pharrell
228,Poor Fool,2017,Hip-Hop,Explicit,65,2 Chainz ft. Swae Lee
229,4AM,2018,Urban,Promo Only Clean Edit,75,2 Chainz ft. Travis Scott
230,4AM,2018,Urban,Explicit,75,2 Chainz ft. Travis Scott
231,4AM,2018,Urban,Clean Edit,75,2 Chainz ft. Travis Scott
232,Girl's Best Friend,2019,Urban,Explicit,100,2 Chainz ft. Ty Dolla $ign
233,Girl's Best Friend,2019,Urban,Explicit,100,2 Chainz ft. Ty Dolla $ign
234,We Own It,2013,Urban,—,86,2 Chainz ft. Wiz Khalifa
235,We Own It,2013,Urban,—,86,2 Chainz ft. Wiz Khalifa
236,We Own It,2013,Urban,—,86,2 Chainz ft. Wiz Khalifa
237,I Can,2017,Urban,—,67,2 Cool Bran
238,Dywm,2006,Disco House,Radio Edit,125,2dancez
239,Ocean Avenue,2017,—,Damien Anthony Remix,80,2db ft. Vanessa Jamison
240,Good Girl,2011,—,—,128,2DFRNT ft. Fuego
241,In The Army Now,2010,—,Dimitri Vegas & Like Mike Remix,128,2DIRTY ft. Vika Kova
242,Everlasting,2014,Dance,Radio Mix,128,2 DJ's On A Mission
243,Everlasting,2015,Dance,Club Mix,128,2 DJ's On A Mission
244,Plur,2015,Dance,—,128,2 DJ's On A Mission
245,The Fist Pump Anthem,2010,—,Club Mix,128,2 DJ's On A Mission
246,Free Feelings,2010,—,Funk Mix,128,2Elements vs. Doubleproject
247,Straight 2 The Top,2008,Dance,—,132,2 Fabiola ft. Katie Michaelson
248,Straight 2 The Top,2008,Dance,—,132,2 Fabiola ft. Katie Michaelson
249,Just Mad,2008,Hip-Hop,—,90,2 Fresh
250,Dar La Vuelta,1998,—,Bi-lingual Extended,128,2 In A Room
251,Do What You Want,2010,Rock,—,120,2 In A Room
252,El Trago 2011 (The Drink),2011,—,Joe Maker Mix,129,2 In A Room
253,El Trago (The Drink),2015,House,Davide Svezza Remix AIM Edit,125,2 In A Room
254,El Trago (The Drink),2010,Rock,—,126,2 In A Room
255,Menealo,2019,House,Extended Mix,124,2 In A Room
256,Menealo,2019,—,Original Mix,125,2 In A Room
257,Wiggle It,2016,Pop,—,122,2 In A Room
258,Wiggle It,2010,—,Angel Manuel Club Vocal Mix,127,2 In A Room
259,Wiggle It,2010,—,Harry 'Choo Choo' Romero Club Mix,125,2 In A Room
260,,,,,,
261,Wiggle It (just A Little Bit),—,Disco House,—,122,2 In A Room
262,Reach,1996,Hard House,—,133,2 In Rhythm
263,***k The Millennium,1998,—,—,123,2K
264,Lil Booty,2019,Hip-Hop,A Cappella - Explicit,78,2K Foozie
265,Lil Booty,2019,—,Clean Edit,78,2K Foozie
266,Lil Booty,2019,Hip-Hop,Instrumental,78,2K Foozie
267,Lil Booty,2019,Hip-Hop,—,78,2K Foozie
268,The Mission,1997,—,Original Mix,132,2 Kinky E.P.
269,Be My Private Dancer,1995,Hip-Hop,Album/radio,140,2 Live Crew
270,C'mon Babe,2008,—,—,126,2 Live Crew
271,Dance Like (oh),2008,Hip-Hop,Radio Edit,74,2 Live Crew
272,Hoochie Mama,—,—,—,132,2 Live Crew
273,Me So Horny,2005,—,—,129,2 Live Crew
274,Move Somethin',2006,—,—,126,2 Live Crew
275,Pop That Coochie,2008,—,—,128,2 Live Crew
276,Pop That Pussy,—,—,—,127,2 Live Crew
277,Put Her In The Buck,1989,—,—,103,2 Live Crew
278,Table Dance,1995,Hip-Hop,—,139,2 Live Crew
279,,,,,,
280,We Want Some P....,1987,—,—,122,2 Live Crew
281,I'm 2 Live,2008,Hip-Hop,Radio Edit,81,2 Live Crew Feat Mannie Fresh
282,I'm 2 Live,2008,Hip-Hop,Radio Edit,81,2 Live Crew Feat Mannie Fresh
283,Milly Rock,2016,Hip-Hop,Clean,70,2 Milly
284,Milly Rock,2016,Hip-Hop,Explicit,70,2 Milly
285,Milly Rock,2016,Hip-Hop,Instrumental,70,2 Milly
286,Milly Rock,2016,Hip-Hop,Clean,70,2 Milly
287,Milly Rock,2016,Hip-Hop,Explicit,70,2 Milly
288,Milly Rock,2016,Hip-Hop,Instrumental,70,2 Milly
289,Grindin Hard,2016,Hip-Hop,Instrumental,65,2 Milly ft. Cheekz
290,Grindin Hard,2016,Urban,Explicit,65,2 Milly ft. Cheekz
291,Grindin Hard,2016,Hip-Hop,Clean,65,2 Milly ft. Cheekz
292,Grindin Hard,2016,Urban,—,65,2 Milly ft. Cheekz
293,Fire,2006,Hip-Hop,—,96,2 Much
294,Blvd. East,1997,—,Funky Organ Mix,120,2nd Fl. Collective
295,I Am The Best,2015,Dance,—,128,2NE1
296,I Am The Best,2015,Dance,—,128,2NE1
297,To Live & Die In La,1998,Hip-Hop,2pacs Greatest Hits Four Side B,86,2Pac
298,Toss It Up,1998,Hip-Hop,2pacs Greatest Hits Disc 2 (clean),92,2Pac
299,Trapped,1998,Hip-Hop,2pacs Greatest Hits Two Side B,87,2Pac
300,Troublesome 96,1998,Hip-Hop,2pacs Greatest Hits Three Side A,96,2Pac
301,Unconditional Love,1998,Hip-Hop,2pacs Greatest Hits Two Side A,82,2Pac
302,When Thugs Cry,—,Hip-Hop,—,88,2Pac
303,Who Do You Believe In,1999,Hip-Hop,—,92,2Pac
304,To Live & Die In La,1998,Hip-Hop,2pacs Greatest Hits Four Side B,86,2Pac
305,Toss It Up,1998,Hip-Hop,2pacs Greatest Hits Disc 2 (clean),92,2Pac
306,Trapped,1998,Hip-Hop,2pacs Greatest Hits Two Side B,87,2Pac
307,Troublesome 96,1998,Hip-Hop,2pacs Greatest Hits Three Side A,96,2Pac
308,Unconditional Love,1998,Hip-Hop,2pacs Greatest Hits Two Side A,82,2Pac
309,When Thugs Cry,—,Hip-Hop,—,88,2Pac
310,Who Do You Believe In,1999,Hip-Hop,—,92,2Pac
311,Changes,1999,Hip-Hop,—,111,2 Pac
312,Dear Mama,1995,Hip-Hop,—,84,2 Pac
313,Do For Love,1998,Hip-Hop,—,95,2 Pac
314,Letter 2 My Unborn,2001,Hip-Hop,—,108,2 Pac
315,So Many Tears,1995,Hip-Hop,—,93,2 Pac
316,Until The End Of Time,2001,Hip-Hop,—,97,2 Pac
317,Who Do You Believe In,1999,Hip-Hop,Clean Version,92,2 Pac
318,Realest Killaz,—,Hip-Hop,—,92,2Pac And 50 Cent
319,Baby Don't Cry (Keep Ya Head Up II),2016,—,—,94,2Pac and Outlawz
320,Pac's Life,2006,—,—,95,"2Pac, Chris Starr, T.I. ft. Snoop Dogg"
321,Loyal To The Game,2004,Hip-Hop,Dj Quik Remix,75,2Pac Feat. Big Syke And DJ Quik
322,Loyal To The Game,2004,Hip-Hop,Dj Quik Remix,75,2Pac Feat. Big Syke And DJ Quik
323,Military Mindz,2002,Hip-Hop,—,88,2Pac Feat. Buckshot And Cocoa Bruvaz
324,Me Against The World,—,Hip-Hop,—,94,2pac Feat Dramcydal
325,California Love,1996,Hip-Hop,—,91,2 Pac Feat. Dr. Dre
326,Loyal To The Game,2004,Hip-Hop,Album Version,98,2Pac Feat. G Unit
327,As The World Turns,1999,Hip-Hop,—,92,2Pac Feat. Outlawz
328,Black Jesus,1999,Hip-Hop,—,89,2Pac Feat. Outlawz
329,Hail Mary,1996,Hip-Hop,—,82,2Pac Feat. Outlawz
330,Hell 4 A Hustler,1999,Hip-Hop,—,84,2Pac Feat. Outlawz
331,High Speed,1999,Hip-Hop,—,92,2Pac Feat. Outlawz
332,Homeboyz,1999,Hip-Hop,—,99,2Pac Feat. Outlawz
333,Letter To The President,1999,Hip-Hop,—,97,2Pac Feat. Outlawz
334,Teardrops And Closed Caskets,1999,Hip-Hop,—,84,2Pac Feat. Outlawz
335,The Good Die Young,1999,Hip-Hop,—,78,2Pac Feat. Outlawz
336,Y'all Don't Know Us,1999,Hip-Hop,—,86,2Pac Feat. Outlawz
337,,,,,,
338,Crooked Nigga Too,2004,Hip-Hop,Raphael Saadiq Remix,100,2Pac Feat. Raphael Saadiq
339,Until The End Of Time,2001,Hip-Hop,—,97,2 Pac Feat. R.L.
340,Pain,—,Hip-Hop,—,84,2Pac Feat. Stretch
341,Under Pressure,1994,Hip-Hop,—,96,2Pac Feat. Stretch
342,Pain,—,Hip-Hop,—,84,2Pac Feat. Stretch
343,Under Pressure,1994,Hip-Hop,—,96,2Pac Feat. Stretch
344,What'z Ya Phone #,2007,—,—,61,2Pac ft. Candy Hill
345,California Love,2006,Top 40,—,92,2Pac ft. Dr. Dre
346,Pac's Life,—,—,—,96,"2pac F/T.I., Ashanti"
347,Pac's Life,—,—,—,96,"2pac F/T.I., Ashanti"
348,Thugs Get Lonely Too,2005,—,—,82,2Pac ft. Nate Dogg
349,2 Of Americaz Most Wanted,2013,Rock,—,99,2Pac ft. Snoop Dogg
350,Runnin' (Dying To Live),2004,Urban,—,84,2Pac ft. The Notorious B.I.G.
351,Pac's Life,2006,Hip-Hop,—,95,2 Pac Ft. T.I. And Ashanti
352,Pac's Life,2006,Hip-Hop,—,95,2 Pac Ft. T.I. And Ashanti
353,Pac's Life,2006,Hip-Hop,—,95,2 Pac Ft. T.I. And Ashanti
354,Pac's Life,2006,Hip-Hop,—,95,2 Pac Ft. T.I. And Ashanti
355,Pac's Life,2006,Hip-Hop,—,95,2 Pac Ft. T.I. And Ashanti
356,Pac's Life,2006,Hip-Hop,—,95,2 Pac Ft. T.I. And Ashanti
357,2 Of Amerikkaz Most Wanted,1996,Hip-Hop,—,99,2 Pac w/ Snoop Doggy Dogg
358,I Love Myself,2011,Top 40, Clean Edit,118,2P aka 2 Pistols ft. Jovi Rockwell
359,I Love Myself,2011,Top 40,—,118,2P aka 2 Pistols ft. Jovi Rockwell
360,I Don't Care,2012,Urban,—,74,2 Pistols
361,She Got It,—,Hip-Hop,Vanguard Bass Remix,133,2 Pistols
362,Text Buddy,2010,Urban,Clean,71,2 Pistols
363,Text Buddy,2010,—,—,71,2 Pistols
364,Lights Low,2009,Urban,—,70,2 Pistols ft. C-Ride
365,Redonkulous,2010,Urban, Clean Edit,128,2 Pistols ft. Jason Derulo
366,Redonkulous,2010,—,—,128,2 Pistols ft. Jason Derulo
367,You Know Me,2008,—, Clean Edit Clean,95,2 Pistols ft. Ray J
368,You Know Me,2008,—,Explicit,95,2 Pistols ft. Ray J
369,You Know Me,2008,Urban,—,95,2 Pistols ft. Ray J
370,You Know Me,2008,—, Clean Edit Clean,95,2 Pistols ft. Ray J
371,You Know Me,2008,—,Explicit,95,2 Pistols ft. Ray J
372,You Know Me,2008,Urban,—,95,2 Pistols ft. Ray J
373,BHAD,2019,Hip-Hop,Explicit,139,2 Pistols X Tory Lanez
374,BHAD,2019,Hip-Hop,Clean Edit,139,2 Pistols X Tory Lanez
375,Signet,2003,—,Smith & Pledger Mix,137,2 Players
376,Ride Out,2009,—,—,99,2Shae
377,Baila,2013,Tribal,Extended Version,67,2SHAKERS
378,Grown Up,2002,—,—,120,2 Skinnee J's
379,Grown Up,2002,—,—,120,2 Skinnee J's
380,Wanna Get Up,1998,—,—,127,2 Unlimited
381,Workaholic,2010,Rock,—,129,2 Unlimited
382,Turn It Up,2002,—,Joeski's Vocal Mix,124,2 Vibe
383,Sideline Story,2014,Urban,—,80,2wop
384,31 Flavas,—,Hip-Hop,—,95,2XL
385,31 Flavas,—,Hip-Hop,—,95,2XL
386,Kissing Game,2006,—,—,103,2XL ft. Na'Sahy
387,Kissing Game,2006,—,—,103,2XL ft. Na'Sahy
388,To Victory,2007,—,Philip Steir's Sacrifice For Sparta Remix,70,300 Soundtrack
389,Corona,2019,House,Luca Debonaire Club Mix,125,305 Boyz
390,Heartbreaker,2012,—,7th Heaven Club Mix,128,308
391,People Are People,2003,—,Pete Lorimer 2003 Mix,128,30 Dirty Junkies
392,The Kill (Bury Me),2006,Rock,—,61,30 Seconds To Mars
393,This Is War,2010,—,—,160,30 Seconds To Mars
394,Up In The Air,2013,Rock,Explicit,124,30 Seconds To Mars
395,Up In The Air,2013,Alternative,Radio Edit,62,30 Seconds To Mars
396,Up In The Air,2013,Rock,—,124,30 Seconds To Mars
397,Up In The Air,2013,Rock,(Explicit),124,30 Seconds To Mars
398,'Til The City's On Fire,2017,Alternative,—,95,311
399,Time Bomb,2012,—, Clean Edit,90,311
