,title,year,genre,mix,bpm,artist
306,Tabaco Y Chanel,2009,Rock,—,97,Bacilos
307,Viejo,2003,—,Exclusive Version,98,Bacilos
308,Viejo,2003,—,—,98,Bacilos
309,La Fiesta,2009,—,—,142,BackBone ft. Fulanito
310,La Fiesta,2009,—,Final Video Edit,142,BackBone ft. Fulanito
311,La Fiesta,2009,—,Dub,142,BackBone ft. Fulanito
312,Lodestar,2005,—,Eliasson Remix,140,Backlash
313,Torn,2016,Country,—,70,Backroad Anthem
314,Nothing Left To Lose,2018,—,—,74,Back Road Story
315,Straight Through My Heart,2009,—,Main Version,124,Backstreet Boys
316,Straight Through My Heart,2009,Top 40,—,124,Backstreet Boys
317,The Call,2001,Pop,Thunderpuss Mix,130,Backstreet Boys
318,The Call,2001,Pop,Thunderpuss Dub Mix,130,Backstreet Boys
319,The Call,2001,Pop,—,104,Backstreet Boys
320,The One,2008,Top 40,—,110,Backstreet Boys
321,The One,2000,Pop,Pablo Flores Miami Mix Edit,129,Backstreet Boys
322,The Shape Of My Heart,2006,Dance,Soul Solution Club Edit,132,Backstreet Boys
323,The Shape Of My Heart,2006,Top 40,—,100,Backstreet Boys
324,We've Got It Goin' On,2005,—,—,113,Backstreet Boys
325,,,,,,
326,We've Got It Goin' On,2018,—,PO Intro Edit,113,Backstreet Boys
327,We've Got It Goin' On,1995,Pop,Amadin's Euro Mix,127,Backstreet Boys
328,I Want It That Way,1999,Pop,Morals Club Vocal,124,Back Street Boys
329,The Model,2006,—,Video Mix,127,BackTrax pres. Michelle X
330,You Gave Me Love,2015,Dance,Funk Generation-H3DRush Club Mix,124,Badar ft. Duncan Morley
331,Falling Anthem,2009,—,Herve's We Are A Beautiful Disaster Intrumental,128,Bad Boy Bill
332,Falling Anthem,2009,—,Herve's We Are Beautiful Disaster Remix,128,Bad Boy Bill
333,Falling Anthem,2009,—,Herve's We Are A Beautiful Disaster Remix,128,Bad Boy Bill
334,Do What U Like,2009,—,Bad Boy Bill's Push That Feeling Remix,128,Bad Boy Bill ft. Alyssa Palmer
335,All Night With You,2008,—,Original Version,120,Bad Boy Bill ft. Kevin Irving
336,All Night With You,2008,—,Original Version,120,Bad Boy Bill ft. Kevin Irving
337,Keep Me Hangin' On,2004,Dance,Aubrey Vs DJ Volume Mix,136,Badboy Joe ft. Aubrey
338,Arroz Con Pollo 2010,2010,—,Tribal Mixshow Edit,127,Bad Boy Orchestra
339,Bomba,2012,House,Office Sluts Remix,127,Bad Boy Orchestra
340,Bad Boy This Bad Boy That,2007,—,—,101,Bad Boy's Da Band
341,Tonight,2004,Urban,—,98,Bad Boy's Da Band
342,Ghostbusters,2005,Dance,—,136,Bad Boyz DJ Team
343,Move That Body (Bounce),2012,—,Original Mix,130,Bad Boyz Of Breaks
344,F.V.K. (Fearless Vampire Killers),1983,Hardcore,Rock For Light,255,Bad Brains
345,With The Quickness,—,—,—,110,Bad Brains
346,Amorfoda,2018,—,—,74,Bad Bunny
347,Callaita,2019,—,djleony Intro Edit,88,Bad Bunny
348,Callaita,2019,Reggaeton,PO Clean Edit,88,Bad Bunny
349,Caro,2019,Reggae,PO Clean Edit,80,Bad Bunny
350,Caro,2019,—,—,80,Bad Bunny
351,Chambea,2018,—,(Explicit),116,Bad Bunny
352,Estamos Bien,2018,—,—,120,Bad Bunny
353,Estamos Bien,2018,—,djleony edit - Clean,120,Bad Bunny
354,La Dificil,2020,Reggaeton,PO Clean Edit,90,Bad Bunny
355,La Dificil,2020,Reggaeton,djleony Intro Edit - Explicit,90,Bad Bunny
356,,,,,,
357,Vete,2020,—,djleony Intro Edit,92,Bad Bunny
358,Vete,2020,Reggaeton,—,93,Bad Bunny
359,Vete,2019,Reggaeton,djleony Quick Edit,93,Bad Bunny
360,Yo Perreo Sola,2020,Reggaeton,Clean,97,Bad Bunny
361,Mia,2019,Reggaeton,Main - Clean,97,Bad Bunny ft. Drake
362,Mia,2019,—,djleony Intro Edit,97,Bad Bunny ft. Drake
363,Mia,2018,—,Clean,97,Bad Bunny ft. Drake
364,Mia,2019,Latin,Main,97,Bad Bunny ft. Drake
365,Mia,2018,Urban,—,97,Bad Bunny ft. Drake
366,Mia,2018,Reggaeton,djleony Quick Edit,97,Bad Bunny ft. Drake
367,Mia,2019,Reggaeton,Main - Clean,97,Bad Bunny ft. Drake
368,Mia,2019,—,djleony Intro Edit,97,Bad Bunny ft. Drake
369,Mia,2018,—,Clean,97,Bad Bunny ft. Drake
370,Mia,2019,Latin,Main,97,Bad Bunny ft. Drake
371,Mia,2018,Urban,—,97,Bad Bunny ft. Drake
372,Mia,2018,Reggaeton,djleony Quick Edit,97,Bad Bunny ft. Drake
373,Mia,2019,Reggaeton,Main - Clean,97,Bad Bunny ft. Drake
374,Mia,2019,—,djleony Intro Edit,97,Bad Bunny ft. Drake
375,Mia,2018,—,Clean,97,Bad Bunny ft. Drake
376,Mia,2019,Latin,Main,97,Bad Bunny ft. Drake
377,Mia,2018,Urban,—,97,Bad Bunny ft. Drake
378,Mia,2018,Reggaeton,djleony Quick Edit,97,Bad Bunny ft. Drake
379,Mia,2019,Reggaeton,Main - Clean,97,Bad Bunny ft. Drake
380,Mia,2019,—,djleony Intro Edit,97,Bad Bunny ft. Drake
381,Mia,2018,—,Clean,97,Bad Bunny ft. Drake
382,Mia,2019,Latin,Main,97,Bad Bunny ft. Drake
383,Mia,2018,Urban,—,97,Bad Bunny ft. Drake
384,Mia,2018,Reggaeton,djleony Quick Edit,97,Bad Bunny ft. Drake
385,Mia,2019,Reggaeton,Main - Clean,97,Bad Bunny ft. Drake
386,Mia,2019,—,djleony Intro Edit,97,Bad Bunny ft. Drake
387,Mia,2018,—,Clean,97,Bad Bunny ft. Drake
388,Mia,2019,Latin,Main,97,Bad Bunny ft. Drake
389,Mia,2018,Urban,—,97,Bad Bunny ft. Drake
390,Mia,2018,Reggaeton,djleony Quick Edit,97,Bad Bunny ft. Drake
391,Take Me For A Ride,2011,Rock,—,127,Bad City
