,title,year,genre,mix,bpm,artist
373,Honk If You Love Jesus,2001,—,Ascap,127,Gary Myrick
374,Unbroken Ground,2006,Country,—,71,Gary Nichols
375,We Need It,—,—,—,108,Gary Numan
376,When The Machines Rock,—,—,—,136,Gary Numan
377,You Are In My Vision,—,—,—,125,Gary Numan
378,Your Fascination,—,—,—,109,Gary Numan
379,You Walk In My Soul,—,—,—,84,Gary Numan
380,Zero Bars (mr. Smith),—,—,—,139,Gary Numan
381,Sacramento,1964,Rock & Roll,—,132,Gary Usher
382,Used To Be,2018,—,PopRoXxX Intro Edit,60,GASHI
383,Used To Be,2018,—,PO Clean Edit,60,GASHI
384,Used To Be,2018,—,PopRoXxX Quick Edit,60,GASHI
385,Safety,2020,Dance,Dark Heart Deeper Mix,124,GASHI ft. DJ Snake
386,Safety,2019,Pop,PO Quick Edit,109,GASHI ft. DJ Snake
387,Safety,2019,Pop,Clean Edit,109,GASHI ft. DJ Snake
388,Safety,2019,Pop,PO Intro Edit,109,GASHI ft. DJ Snake
389,Safety,2020,Dance,Dark Heart Deeper Mix,124,GASHI ft. DJ Snake
390,Safety,2019,Pop,PO Quick Edit,109,GASHI ft. DJ Snake
391,Safety,2019,Pop,Clean Edit,109,GASHI ft. DJ Snake
392,Safety,2019,Pop,PO Intro Edit,109,GASHI ft. DJ Snake
393,My Year,2019,Hip-Hop,PO Quick Edit - Remix,72,GASHI ft. Soulja Boy
394,My Year,2019,Hip-Hop,PO Intro Edit - Remix,72,GASHI ft. Soulja Boy
395,My Year,2019,Hip-Hop,Clean Edit,72,GASHI ft. Soulja Boy
396,My Year,2019,Hip-Hop,PO Quick Edit - Remix,72,GASHI ft. Soulja Boy
397,My Year,2019,Hip-Hop,PO Intro Edit - Remix,72,GASHI ft. Soulja Boy
398,My Year,2019,Hip-Hop,Clean Edit,72,GASHI ft. Soulja Boy
399,Signs Of Change,2002,—,Vocal Mix,130,GASP
400,Not My Blood,2014,Rock,—,152,Gates
401,Open The Heavens,2017,Other,Radio Edit,97,Gateway
402,Open The Heavens,2017,Other,Radio Edit,97,Gateway
403,Great Great God,2012,—,—,71,Gateway Worship
404,Revelation Song,—,—,—,64,Gateway Worship
405,Great Great God,2012,—,—,71,Gateway Worship
406,Revelation Song,—,—,—,64,Gateway Worship
407,Give Me Your Peace,2020,Christian,Radio Version,70,Gateway Worship ft. Zac Rowe
408,Blame It On You,2009,—,Radio Mix,130,Gathania
409,Lost In America,1996,—,—,91,Gathering Field
410,Gato Encerado,2007,—,—,110,Gato Blanco
411,Fable,2005,Progressive Rock,—,147,Gatsbys American Dream
412,I Will Play,2019,Electronica,PO Quick Edit,128,Gattuso
413,I Will Play,2019,Electronica,PO Intro Edit,128,Gattuso
414,I Will Play,2019,Dance,—,128,Gattuso
415,I Will Play,2019,Electronica,PO Quick Edit,128,Gattuso
416,I Will Play,2019,Electronica,PO Intro Edit,128,Gattuso
417,I Will Play,2019,Dance,—,128,Gattuso
418,Walk On Water,2020,Dance,—,128,GATTUSO ft. Kat Nestel
419,Who We Are?,2018,Electronica,PopRoXxX Intro Edit - Remix,128,Gattuso ft. Myah
420,Who We Are?,2018,Electronica,PopRoXxX Quick Edit - Remix,128,Gattuso ft. Myah
421,Who We Are?,2018,Electronica,Remix Radio Edit,128,Gattuso ft. Myah
