,title,year,genre,mix,bpm,artist
363,I Want,2016,Urban,Explicit,61,MadeinTYO ft. 2 Chainz
364,I Want,2016,Urban,—,61,MadeinTYO ft. 2 Chainz
365,I Want,2016,Urban,Promo Only Intro Edit*,61,MadeinTYO ft. 2 Chainz
366,I Want,2016,Urban,Promo Only Quick Edit*,61,MadeinTYO ft. 2 Chainz
367,I Want,2016,Hip-Hop,Promo Only Quick Edit,61,MadeinTYO ft. 2 Chainz
368,I Want,2016,Hip-Hop,Promo Only Intro Edit,61,MadeinTYO ft. 2 Chainz
369,I Want,2016,Hip-Hop,Clean,61,MadeinTYO ft. 2 Chainz
370,I Want,2016,Urban,Explicit,61,MadeinTYO ft. 2 Chainz
371,I Want,2016,Urban,—,61,MadeinTYO ft. 2 Chainz
372,I Want,2016,Urban,Promo Only Intro Edit*,61,MadeinTYO ft. 2 Chainz
373,I Want,2016,Urban,Promo Only Quick Edit*,61,MadeinTYO ft. 2 Chainz
374,Ned Flanders,2018,Hip-Hop,PO Clean Edit,70,MadeinTYO ft. A$AP Ferg
375,Ned Flanders,2018,Hip-Hop,A Cappella - Explicit,70,MadeinTYO ft. A$AP Ferg
376,Ned Flanders,2018,Hip-Hop,instrumental,70,MadeinTYO ft. A$AP Ferg
377,Ned Flanders,2018,Urban,Explicit,70,MadeinTYO ft. A$AP Ferg
378,Ned Flanders,2018,Hip-Hop,PO Clean Edit,70,MadeinTYO ft. A$AP Ferg
379,Ned Flanders,2018,Hip-Hop,A Cappella - Explicit,70,MadeinTYO ft. A$AP Ferg
380,Ned Flanders,2018,Hip-Hop,instrumental,70,MadeinTYO ft. A$AP Ferg
381,Ned Flanders,2018,Urban,Explicit,70,MadeinTYO ft. A$AP Ferg
382,Skateboard P,2017,Urban,Remix - Explicit,76,MadeinTYO ft. Big Sean
383,Skateboard P,2017,Hip-Hop,Clean Edit - Remix,76,MadeinTYO ft. Big Sean
384,Uber Everywhere,2016,Hip-Hop,Remix - Explicit,70,MadeinTYO ft. Travi$ Scott
385,Manipulator,2017,Rock,Explicit,120,Madeira
386,Don't Wait Too Long,2005,—,—,104,Madeleine Peyroux
387,Everything I Do Gonh Be Funky (From Now On),2016,Top 40,—,62,Madeleine Peyroux
388,I'm All Right,2006,Top 40,—,110,Madeleine Peyroux
389,Always,2018,Rock,—,100,Madeline Kenney
390,Catchin' Fireflies,2014,Country,—,76,Madeline Smith
391,State Of Mind,2014,Country,—,85,Madeline Smith
392,Gold Star,2004,Dance,—,145,Madelin Zero
393,Gotta Know,2005,—,Paul Hawthorne K-Boogie Mix,130,Madelin Zero
394,Beautiful Child,2005,Dance,Hiver & Hammer Edit,140,Madelyne
395,Beautiful Child (a Deeper Love),2002,—,Hiver & Hammer Mix,140,Madelyne
